"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.328039003101287,0.00318058205281419,0.116212710775464,0.0989677593579384,0.250085491424153,0.328834862454654,0.404446534222488,0.555585692713124,1335.03931513059,0.999073339939742
"B[2]",0.166589037733178,0.000556457879312742,0.0191684793549876,0.125895388790143,0.155332159879105,0.166406074399511,0.178519805490168,0.202885123865906,1186.61744906083,0.998861845696974
"B[3]",0.007848805363925,2.95803664940348e-05,0.00112146513973261,0.0056939451598792,0.00709200344171174,0.00786549757660777,0.00863038678228696,0.00991618359078036,1437.35636182621,1.00019816340587
"B[4]",0.0934198614583169,0.00165861682648689,0.0566110292314012,-0.0164595374362969,0.0571532478149282,0.0937554681400775,0.130098578030215,0.205117006472878,1164.9571940128,1.00002358838662
"b0",-0.0538636095903839,0.115377784146679,1.02955124517474,-2.34425732796584,-0.707299886779543,0.0397311373149933,0.736345850663076,1.65628942836927,79.6253855816761,1.01023414544188
"a[1]",0.260175371044402,0.117373317383832,1.05726692935889,-1.56965412727366,-0.546538080336896,0.193711555793285,0.936748380602153,2.59604472133352,81.1391655496732,1.01141594571562
"a[2]",0.458283147055065,0.118443678202504,1.05235558264792,-1.3571349561515,-0.347731563854654,0.38351860837684,1.12568652544612,2.74735196605486,78.9407498118896,1.01060480215862
"a[3]",-1.59860236263505,0.117075251417618,1.03791438818653,-3.33000228515004,-2.40396677621914,-1.68363489444223,-0.918190990230762,0.723737591232453,78.5946287200977,1.01034854215325
"a[4]",-1.09490995970819,0.117723185796367,1.04925453091494,-2.8859301890992,-1.89224138660602,-1.16405497467635,-0.436647472919867,1.19946389840221,79.4397180024809,1.00988413211027
"a[5]",-1.6759744778004,0.116789099559817,1.04617874067103,-3.39953810714699,-2.47888650293511,-1.76579813343293,-0.994490677108151,0.671246249094315,80.243000715927,1.01114636969859
"a[6]",-1.49389130369912,0.117360004926518,1.04161728782514,-3.18911578457824,-2.3087370688725,-1.58612049316241,-0.802148959673455,0.831920317364729,78.7727705504342,1.0100576014582
"a[7]",-1.98598587640267,0.117571275600826,1.04320547350078,-3.69375692719295,-2.79847363881663,-2.0773307147722,-1.30394661839651,0.335103070162459,78.7294565859171,1.01059219664552
