"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",-0.0047596997087492,3.1542646072894e-05,0.00124350428174508,-0.00716025135739152,-0.00559051983873824,-0.00480848912567997,-0.00390321321388723,-0.00238349340526437,1554.16929352502,1.0023829586343
"B[2]",0.14327130071444,0.000596001821716532,0.0180881828276089,0.10876686735348,0.130700345044174,0.142541154642873,0.154915358350773,0.182065719876385,921.07438263402,0.998911414837816
"B[3]",0.00932084849217357,2.63226657623762e-05,0.00105697738253263,0.00730339405063324,0.00859688491273078,0.00930536333481847,0.0100575841639979,0.0113650301870589,1612.39576949757,0.998983803332807
"B[4]",0.092557891836241,0.00196680386700063,0.0574056544503521,-0.0203888173161275,0.0544213157960325,0.0904311757122785,0.13117595468929,0.199288380754445,851.897292402803,1.00125651860709
"b0",0.158070181481844,0.147291811779172,0.968153627357372,-1.51195711558968,-0.572650219376025,0.05999100356466,0.780735257855253,2.21320062028725,43.204734963868,1.10113035608669
"a[1]",0.340341283104479,0.150601871786797,1.00217057106588,-1.84612716288019,-0.322115285216045,0.450998485816492,1.05601320270912,2.07563213378913,44.2815232307384,1.09409902384434
"a[2]",0.665235592823231,0.150204674117476,0.994333669329216,-1.49233818697711,0.00419699433148601,0.753784610489622,1.39897354976926,2.35702391902905,43.8225248529196,1.09818853084396
"a[3]",-1.19510059413961,0.150288007907626,0.980987230282073,-3.41308981781729,-1.83819196669886,-1.1127874723446,-0.477814799395953,0.465489859053036,42.6067151354645,1.09887485761509
"a[4]",-0.831845993586132,0.151105753531464,0.990421448312852,-2.99874663826507,-1.49774769261225,-0.721637112652772,-0.110816513171888,0.848731279650303,42.9613649995487,1.10050202250285
"a[5]",-1.18860437344791,0.15183463196162,0.985758753242671,-3.38992445308237,-1.82886437574838,-1.08526300598239,-0.465005699967393,0.475619928343675,42.1501963598708,1.10214300953742
"a[6]",-1.05864992467456,0.150978167899036,0.981563018770049,-3.2440969705124,-1.72993623563673,-0.963736540258017,-0.338484481652288,0.595465429438359,42.2676471521257,1.09996309888506
"a[7]",-1.46853414066902,0.150118134279931,0.981714581667545,-3.6503163518339,-2.08830170157211,-1.36110030796482,-0.76697856977015,0.203084767022024,42.7665450897101,1.09919549960969
"a[8]",-1.29794178880127,0.15051646401352,0.978514107028977,-3.48162786069983,-1.92395894062016,-1.22190464004377,-0.583589663326557,0.336715080694955,42.2635689221791,1.10075954762976
"a[9]",-1.28239836662817,0.151782373674842,0.981048528099221,-3.47785819156485,-1.9207190035531,-1.19397642285967,-0.567146019797026,0.362701253470731,41.7771010280004,1.10077585820403
"a[10]",-1.11592855067731,0.15098433377771,0.980246347654907,-3.25093635936926,-1.76145543277038,-1.01740725617512,-0.380006254844431,0.545815214110421,42.1508844337307,1.10165883809767
"a[11]",-1.17825612038512,0.150495978193358,0.982941569545923,-3.38687139323876,-1.80194126538083,-1.08483765122667,-0.47833305074949,0.47957741637226,42.6585035172455,1.09906108088364
"a[12]",-1.08478608141553,0.151636764483919,0.985515715435034,-3.29010532629613,-1.73616786774266,-0.987050239247141,-0.364497708420284,0.593891893108986,42.2394339736289,1.10079131635694
"a[13]",-1.07992627393445,0.150904854614346,0.981519262180006,-3.27161405051399,-1.71931064529962,-1.00043640784556,-0.354279808085753,0.588710483476872,42.3049544169997,1.10148756033109
"a[14]",-0.861179682374866,0.150920262341428,0.981459076427599,-3.0708217218556,-1.51786063871507,-0.79067926138869,-0.144441759774525,0.801139535434738,42.2911299024395,1.09995526787221
"a[15]",0.0267172156141844,0.150725571742257,0.980732094167492,-2.19407084550771,-0.597927684224111,0.11627981562113,0.741971564913492,1.67516633451839,42.3376643474381,1.10037256185448
"a[16]",-1.25462174859432,0.150813519328504,0.980786451504199,-3.44907167651104,-1.91547933744814,-1.16351413534963,-0.52297122448108,0.391379900073746,42.2929877544905,1.10060947787064
"a[17]",0.0161584219300866,0.150070771448709,0.987867165937119,-2.17902508548603,-0.633075021813618,0.107160609040223,0.758758168977706,1.6813440790068,43.331614585079,1.09957656635392
"a[18]",2.29070102658027,0.150010209980929,0.989147303090136,0.116158730612418,1.62848957110315,2.39031932739585,3.030986287822,3.9651031984744,43.4790758452228,1.09920730574101
"a[19]",0.0445644877893209,0.150504210594855,0.991219322014463,-2.10625402308675,-0.603920402954015,0.147882858901654,0.762005786069423,1.74609996022624,43.3752726888269,1.09640073011165
"a[20]",-0.359021512851122,0.152039480861738,0.985339936985321,-2.52809705937646,-1.00585156847005,-0.26552160300031,0.339069131983698,1.29040805806332,42.0009791618311,1.09969091658771
"a[21]",0.944040705175119,0.150185122439509,0.98789577931145,-1.20542355944207,0.274684030740802,1.04114042383967,1.67309736395672,2.61002814953646,43.2681606990783,1.09960677271462
"a[22]",-0.172199092465807,0.14949496916181,0.988095720330559,-2.36218732500161,-0.843975313346009,-0.0599107539669775,0.561219474427144,1.51233069861688,43.6862614603928,1.09937408469047
