"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.367967782110816,0.00334988475577253,0.123254433621851,0.124943128515162,0.287508405615057,0.370249731575306,0.447747202102276,0.610404058145335,1353.77150239385,0.99987720425773
"B[2]",0.167594344061024,0.00052645959998562,0.0172990424857657,0.134617898737035,0.155639930851056,0.167250141479658,0.179490580665921,0.201026993286244,1079.72717417716,1.00035078016851
"B[3]",0.00909397363962905,2.60951036588332e-05,0.00106031196585584,0.00703196929263819,0.00832326783315881,0.00906410514314162,0.00983245634769518,0.0110778381171626,1651.00836004461,0.999088494522269
"B[4]",0.117805534762659,0.0017991035908812,0.0594060177725316,0.00235247266519268,0.0765505753871917,0.11832701617263,0.157987457940704,0.236344938688484,1090.30634860088,1.00366924606368
"b0",0.0560384887002855,0.117542624594181,0.930345549904135,-1.55107873924515,-0.625594690246124,0.00773793271673667,0.73286494000478,1.96529128199542,62.6466427010841,0.999179254833735
"a[1]",-0.115212105477594,0.119661206274978,0.965017737416103,-2.11504039486523,-0.775418570848305,-0.0637967618545714,0.608533524601058,1.50704355444243,65.0374999790512,0.999094298987281
"a[2]",0.109554963122277,0.11983440873937,0.957199905718898,-1.93956795456212,-0.534895311677014,0.171977488329456,0.823190548156379,1.75720372450137,63.8031645238018,0.999213930039962
"a[3]",-1.76458220974951,0.119923970320486,0.943505096752164,-3.8068972803432,-2.45187696713449,-1.71403751675602,-1.04489646249382,-0.176096055449265,61.8979840228016,0.999080037931446
"a[4]",-1.31691453431249,0.118966286190324,0.947903684272531,-3.34849821554415,-1.97428705752101,-1.25018131555414,-0.617820562763648,0.333662316433556,63.4863872661591,0.999311877533328
"a[5]",-1.83447242698309,0.119983239977793,0.951991544159556,-3.85092934969661,-2.50919702098423,-1.76710205964799,-1.10771724910897,-0.278235920307968,62.9542437467452,0.999214809773053
"a[6]",-1.67961111865783,0.120263151580776,0.946767734073256,-3.70862084508863,-2.3441540951962,-1.64280547115055,-0.960339399229151,-0.0789347160042427,61.9757421565881,0.999147877628311
"a[7]",-2.13860013840248,0.120915434949306,0.950826971754548,-4.19621216262783,-2.81110686899491,-2.07836739966737,-1.40079536127087,-0.57912520881194,61.8357311874183,0.999149899363447
"a[8]",-1.90399261027919,0.120126124195111,0.943891569851539,-3.92446313308166,-2.56896587309087,-1.84707132044591,-1.19184538655626,-0.34272486381982,61.7403780691492,0.999034503752569
"a[9]",-1.90458254438995,0.119678329769146,0.944694454479289,-3.91512864997158,-2.57006702336895,-1.8353016910651,-1.18293283747739,-0.353727400718203,62.3091307837462,0.999078652063481
"a[10]",-1.67322258693307,0.119790197191669,0.93887040942418,-3.68698267387726,-2.33752207208951,-1.60170033385017,-0.982506725690252,-0.0657664990468463,61.4283349104148,0.999257372329357
"a[11]",-1.88168832770523,0.119865592552241,0.947600046204334,-3.88279104705451,-2.53043432349977,-1.83031797102741,-1.15799773919011,-0.312683527134007,62.4972737711702,0.999086242378351
"a[12]",-1.71984729159237,0.12074816462317,0.95321679320866,-3.75775203601582,-2.39996660402255,-1.67073528302783,-0.993700256408183,-0.145101572305407,62.3192608140211,0.999059388521725
"a[13]",-1.78711668091782,0.120809199641104,0.951482377453133,-3.83145518565344,-2.47681431196626,-1.74081117915264,-1.06323337192743,-0.211174143899376,62.0299575337586,0.999055855624459
"a[14]",-1.53398976313376,0.120730775304672,0.951003806582824,-3.5570035359265,-2.21783550308187,-1.48072236467072,-0.805791974032359,0.000769988268349136,62.0481062998818,0.999126483688536
"a[15]",-0.584115893298197,0.120040064955322,0.946895758583849,-2.55827919801825,-1.26054894983318,-0.534701548062824,0.14295869979135,0.979999214654433,62.2231365013414,0.999109155362931
"a[16]",-1.87595918588379,0.119967694388173,0.945391406083523,-3.87200788832708,-2.5516331507889,-1.80433765010468,-1.15850841151931,-0.294811419420667,62.100439731483,0.999027117389139
"a[17]",-0.602649767326523,0.120081106983372,0.95433307554812,-2.64749618936789,-1.26510025735754,-0.526961309604514,0.124215344100311,1.04573755100782,63.16123107836,0.999267883511688
"a[18]",1.78437309140047,0.1197299292822,0.952943483098657,-0.236469983317107,1.12490144589502,1.85360140517652,2.50676110362866,3.42574519884269,63.3474061529865,0.999292644660242
"a[19]",-0.224705159871332,0.119043858007825,0.955359234554386,-2.24984287547617,-0.889437258831829,-0.178712027530147,0.505032870994976,1.37780361312796,64.4049763972582,0.999171996524011
"a[20]",-0.963944016290558,0.120730389922447,0.952213694417312,-2.99238855510051,-1.64190627381186,-0.90300859930511,-0.232904811533314,0.618212292728193,62.2064817779572,0.999123338281163
"a[21]",0.478158864871017,0.119327930755404,0.951598329908061,-1.52832551892785,-0.171710042035169,0.554469156343306,1.19648949814274,2.1149272681349,63.595022160514,0.999316389504277
"a[22]",-0.701548008742616,0.120964095809511,0.954136503485478,-2.79325406791732,-1.36082991342789,-0.638735626139293,0.0178218739634126,0.923852433665268,62.2168552536135,0.99915319119428
"a[23]",-0.355678097886376,0.119536490106892,0.95300357799857,-2.36107184051639,-1.01580431683387,-0.272977770238538,0.369880908281455,1.29420325282193,63.5606109376162,0.99942000251271
"a[24]",-2.29845125220124,0.12035157127507,0.950271744784864,-4.27896675110648,-2.96373185763331,-2.22720011435257,-1.59137458539531,-0.635222340658646,62.3436324880805,0.999387668954516
"a[25]",0.149069512901812,0.119966865331741,0.951360533724009,-1.88539021382961,-0.536536827932955,0.187764368620741,0.863746793835479,1.71955254616786,62.8879792667944,0.999036511173972
"a[26]",-1.5056352247687,0.11978222836464,0.948227386821022,-3.53328515513844,-2.16896570047367,-1.4545135764292,-0.783525422398319,0.136282474722582,62.6671887389088,0.999339685669869
"a[27]",-0.32753661231404,0.120887017436596,0.952549021696469,-2.37833541313848,-1.00362217782568,-0.271569157241914,0.397878614611797,1.24316961844758,62.0890972353136,0.999069927646965
"a[28]",-1.7972692344056,0.119400293114154,0.963396691496894,-3.82865143657705,-2.48710003410142,-1.73581683400877,-1.05184715329269,-0.164138425823411,65.1027771653997,0.999401506420228
"a[29]",-0.345206960450417,0.120042892856499,0.948644266643558,-2.38312098590811,-1.01969477113398,-0.292981917676656,0.375663106060616,1.26191825742697,62.450204826267,0.99923276017325
"a[30]",-1.98228041544708,0.11975860618577,0.946085187889031,-4.02940068242736,-2.66125334026032,-1.93264466676178,-1.27956629909782,-0.386776980293788,62.4089708050475,0.999017930635344
"a[31]",1.48311207345513,0.119757076418766,0.952361717037069,-0.543033160267542,0.824156802005658,1.54719817324035,2.21323793156729,3.13774517111693,63.2414018584623,0.999278362347799
"a[32]",0.534976178282331,0.120098954479345,0.951898872633904,-1.49798319032229,-0.131811574370345,0.605214501375977,1.25719014295146,2.19304676207217,62.8207578950019,0.999323672083919
"a[33]",-2.02578686046937,0.120118051372657,0.945189377797787,-4.06572686946086,-2.69176316905232,-1.96790490421414,-1.31268658376202,-0.438454333071422,61.9185971460897,0.999068819695271
"a[34]",-1.74238855571625,0.120291787993859,0.951704357155176,-3.81458374273263,-2.40991679166677,-1.68565530462634,-1.0369543893531,-0.151780105686168,62.5939206305751,0.998977493000341
"a[35]",-1.83847277315302,0.120294915565209,0.947807281078559,-3.86768564561126,-2.50462228205547,-1.76561693836531,-1.11910370945719,-0.279373209884686,62.0791179973028,0.999070696291595
"a[36]",-1.71654348116311,0.120225605975099,0.949612892400115,-3.69378008383513,-2.38017416656276,-1.65388081865847,-0.990893842813369,-0.110408512172996,62.38774018941,0.999251978050835
"a[37]",-2.20141661905027,0.120677989842175,0.95998314890568,-4.25477966711472,-2.9102280706438,-2.14116193678112,-1.47576450710504,-0.595058114205097,63.2806723065796,0.999171545553679
