"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.261979954657443,0.00176958620986138,0.0695372807474392,0.121809791871605,0.216785063663434,0.264205233187463,0.307947554781181,0.399282975125471,1544.15878564072,0.999006018325992
"B[2]",0.148212354125674,0.00049635608149274,0.0196125343575655,0.109505416087108,0.134618349294817,0.148467719820968,0.161525254713958,0.184927970969832,1561.27979752362,0.99913421004603
"B[3]",0.00861448692424526,2.73486413475672e-05,0.00106089286285126,0.00654175852281033,0.00791350491000333,0.00865751659559561,0.00934007176378695,0.0106526990771057,1504.77491782246,0.99886633742065
"B[4]",0.0908639875218029,0.00147949117047596,0.0552173234313498,-0.0165681520939494,0.0540536067720831,0.092880796242797,0.129143270047299,0.192365913221844,1392.91927104465,0.999427948925448
"b0",-0.0145034590853096,0.142311834874891,1.0678344947498,-1.95858595392698,-0.804213438826429,0.0622136294937111,0.731010052866451,1.92301081920493,56.3022635709087,1.00476901859365
"a[1]",-0.0294081098396278,0.148627866565164,1.11593057000336,-2.06852902439426,-0.840048217040891,-0.0778236265310721,0.781352141014092,2.02939442980252,56.373352383167,1.00393471461647
"a[2]",0.267878382145548,0.15049341803486,1.10461284656769,-1.74601840701574,-0.533394784505639,0.213005387084447,1.06970817850095,2.2966715158032,53.8747375222492,1.00390486493947
"a[3]",-1.6385574417857,0.145310938194629,1.08167948162821,-3.63466271815616,-2.3963589982888,-1.69857019916488,-0.824511229169724,0.376055425912496,55.4115845897816,1.00445909187326
"a[4]",-1.24791758468474,0.148240986526878,1.09070327109934,-3.25761431472757,-2.02074724310568,-1.28167519973814,-0.423357890205148,0.759642790749326,54.1348126657233,1.00397028999707
"a[5]",-1.71336854487224,0.148069141740071,1.08512999584859,-3.66559689537714,-2.4991961340185,-1.77628958494755,-0.8941138346813,0.263901407826089,53.7074359553942,1.00518479794392
"a[6]",-1.50832641752859,0.144699106793249,1.08267916823261,-3.47985034363484,-2.29097307878326,-1.57838533096051,-0.679962390623683,0.455993132330665,55.9845073233198,1.00475287075033
"a[7]",-1.99546083612556,0.144931192367157,1.08520226954103,-3.99035668917925,-2.76213789618133,-2.05269058363318,-1.17672403743464,-0.0121309097247128,56.0657525980015,1.00456792798939
"a[8]",-1.71980352155322,0.14492232111363,1.08148203171714,-3.67813710197395,-2.47053184744697,-1.77375827670357,-0.90059546001647,0.247388666928484,55.6888249328096,1.00439366639591
"a[9]",-1.76698955470884,0.144911094129034,1.08228290403782,-3.73429174852147,-2.534288300462,-1.82112240931558,-0.943857283884396,0.209345281482697,55.7799763145162,1.00446669148785
"a[10]",-1.57958029250835,0.145480343182807,1.08000640949139,-3.56096589073098,-2.34661652348561,-1.62500154288733,-0.777929371247583,0.357658194782053,55.1117284731561,1.00397114517278
"a[11]",-1.66221531942198,0.144405691835636,1.08465191962323,-3.62490660330603,-2.43262090009387,-1.71018677391362,-0.842656294021078,0.322499255799475,56.417281465913,1.00476193042587
"a[12]",-1.48145715189211,0.144218779074896,1.07810017209236,-3.45544239985833,-2.2362582594562,-1.5202972785444,-0.688392158056852,0.450294017700245,55.8823423415831,1.00430445220736
