"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.210586077677425,0.00191776478739943,0.0712660482375681,0.0704374103239928,0.162916531672732,0.210525101355911,0.26014477030366,0.351153037423146,1380.93957116391,0.999313953595011
"B[2]",0.160306312475757,0.000541643464154441,0.0190556156748939,0.123358402600502,0.147806814807813,0.160409401827782,0.172036735029782,0.198377518338346,1237.71016070114,1.00000189291333
"B[3]",0.00974057384451364,2.69223627458e-05,0.00107523071010599,0.00760204570852318,0.00901561936278857,0.00973667263044284,0.0104642919293111,0.0117455666948756,1595.05982603923,0.999011525858455
"B[4]",0.106124727867216,0.00178881119209352,0.0529170187398689,0.00288550914027411,0.0698786529739188,0.105086453080072,0.144269596955,0.203546140745263,875.108154121358,1.00522915577214
"b0",0.198290877785366,0.0899217153867238,0.910894846511412,-1.50903301157498,-0.43779959383597,0.180118471643257,0.860913639079777,1.89099134100783,102.614166962967,1.02227547659175
"a[1]",-0.487192534719555,0.0902588201076817,0.940992464999764,-2.30716465176117,-1.14678383191507,-0.500973096653274,0.180676200451351,1.30724361244492,108.690850646891,1.02212301710634
"a[2]",-0.157798734091444,0.0919741926121574,0.93564759902765,-1.93701253201719,-0.832797262093712,-0.149842180933529,0.495566528254335,1.58770554367604,103.488632154272,1.02159743758214
"a[3]",-1.89519464400308,0.0906788726932868,0.916233236594489,-3.63394148325323,-2.56969879416605,-1.87842475539493,-1.24352118438261,-0.175602329173366,102.093915209225,1.02215014526058
"a[4]",-1.57629096978236,0.0919076179484685,0.927495208392589,-3.30828259883385,-2.25064483153412,-1.56382309729708,-0.910710418923257,0.157604552152293,101.840454487319,1.02198015994264
"a[5]",-1.80183625264376,0.0900910800711206,0.917020947596008,-3.51243899128257,-2.46073392810989,-1.78259009480306,-1.16604446987549,-0.0784947971024659,103.608390138347,1.02247084948405
"a[6]",-1.78401735714909,0.0914624539484772,0.918229743693732,-3.5283228238302,-2.44902495589238,-1.77005254766131,-1.13040037460484,-0.0557858319561644,100.789899992012,1.02139062575829
"a[7]",-2.26061200653674,0.0904797227684942,0.921152253073604,-4.00729378290335,-2.92890870576257,-2.24446217447285,-1.62302432339498,-0.524960992787099,103.647854081797,1.02206707442059
"a[8]",-2.00404708059454,0.0904210667927704,0.915631068556983,-3.76205915255965,-2.66952800978153,-2.00309383578603,-1.35909301062221,-0.296509542818012,102.542000941937,1.02238433466501
"a[9]",-2.03241995632577,0.0903351332861639,0.917268505171989,-3.79597861116571,-2.70511532939151,-2.01536154823844,-1.3859356383502,-0.308962155915132,103.104966333657,1.02206482809471
"a[10]",-1.78590615006633,0.0914306907969708,0.918097005609075,-3.50314309314571,-2.44772730649169,-1.76242761252671,-1.13853286881618,-0.0851688424939255,100.830783010847,1.02275989173014
"a[11]",-1.90923469571664,0.0903200118828825,0.919552129996752,-3.62847014513561,-2.55213971180453,-1.89514338939902,-1.26381310265308,-0.190007920755078,103.653682841684,1.02122096441024
"a[12]",-1.77158858350771,0.0909255975263133,0.917492355932254,-3.46522251063321,-2.44145258034071,-1.76480345784544,-1.14612150749182,-0.0578303798312474,101.819880210279,1.02228079132932
"a[13]",-1.85011773753246,0.0905360701808374,0.918869505926044,-3.5946078283676,-2.51885027730408,-1.83073793265592,-1.19657505438493,-0.136860353930618,103.006445034566,1.0223389643267
"a[14]",-1.64222594948234,0.090204949458144,0.918335862824219,-3.38710947325347,-2.32167723086439,-1.62512731887469,-1.00616616861397,0.084817575912569,103.643567744044,1.02200010247319
"a[15]",-0.722534501346734,0.0910867748134047,0.923342663114491,-2.47701809937809,-1.38915345182596,-0.705158468038373,-0.0789218614015683,0.989551979755288,102.757884658063,1.02146319595826
"a[16]",-1.99413772804694,0.0893224965339163,0.916255225095369,-3.74974936827383,-2.67579794986414,-1.98777802968288,-1.34653992609811,-0.289536450228179,105.22313154136,1.02201461270742
"a[17]",-0.744649804170228,0.0919286868188868,0.932127806570882,-2.5272168392111,-1.41117836169331,-0.722677106657944,-0.0797758434927287,0.976571161481095,102.813185375231,1.02178322091765
"a[18]",1.70684065046228,0.0911281295363412,0.929214906394305,-0.0575328674649794,1.03187480304676,1.7345075860879,2.36708863982762,3.44856831370647,103.974639635825,1.0211936627829
