"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",-0.00342091721075121,3.06080339199192e-05,0.00113212599476161,-0.00561624904324087,-0.00419912791616584,-0.00342008803687213,-0.00264791995776961,-0.00119039187759056,1368.10256381548,0.999798245710355
"B[2]",0.137319996006101,0.000634506030451866,0.020263660772227,0.0960160232913099,0.123782107373559,0.137533440951837,0.150336758742225,0.177982370256462,1019.91576498222,1.00209351524758
"B[3]",0.0100737030602126,2.66281001457384e-05,0.00107661870838535,0.00801293194483063,0.00934953632236982,0.0100697324509727,0.0108007941864366,0.0122195629225063,1634.72039622251,1.00105463809572
"B[4]",0.117319955168611,0.00176653258531801,0.0599117164094687,-0.000727096556494736,0.0745249419704349,0.117875737801981,0.158467020479928,0.231874921921778,1150.21815475748,0.999401271697369
"b0",0.0360258022814348,0.0800825785531896,0.816744989896616,-1.52227880753803,-0.531793086342299,0.0508882868733475,0.626702886898185,1.56215965272667,104.015212671146,1.02349123414906
"a[1]",0.230055559783559,0.0812932412968039,0.836773758916475,-1.34306950518745,-0.352323143163363,0.175641670302263,0.80271931135358,1.85917823684276,105.951528106041,1.02576842573732
"a[2]",0.573243171341284,0.0842692922234901,0.830594387511646,-0.896036028894679,-0.00626634444162745,0.503223173545997,1.11799658584713,2.19012716752008,97.1492141136853,1.0268017013947
"a[3]",-1.26322195932864,0.0827101449380871,0.819016811926865,-2.75638458126079,-1.85902294440656,-1.3121706759799,-0.707322063043024,0.287574031287804,98.0546219187305,1.02785696622031
"a[4]",-0.901188787590079,0.0846425838334274,0.822850212597559,-2.36685591678763,-1.48963364296007,-0.961122148223997,-0.367316465289494,0.698882396506507,94.5069498199878,1.02756336231018
"a[5]",-1.30600485130364,0.0828838221144764,0.818230213666256,-2.78764000697393,-1.87921048680793,-1.35278640015457,-0.74677834755859,0.254164255626694,97.456651216074,1.02655318370766
"a[6]",-1.17054200398571,0.0839244588344772,0.821045476539415,-2.6597470513146,-1.75820997243527,-1.23281373558501,-0.62085739434997,0.381734185968915,95.7100022619719,1.02784261279306
"a[7]",-1.57133584402788,0.0822134192218858,0.819646061993004,-3.06941697719067,-2.13732677056617,-1.62592660661453,-1.0189953428387,-0.0067759461015502,99.3956302570937,1.02778556066765
"a[8]",-1.409454942327,0.0823927064325091,0.814910220221479,-2.89143040389044,-1.99268404376315,-1.46130595294938,-0.871475450638393,0.155768864326648,97.8232284166323,1.0266631196818
"a[9]",-1.37504342064223,0.0826418216046173,0.81602842387396,-2.87762897327186,-1.96124919492226,-1.43012160831911,-0.827552411961124,0.17116037713283,97.5013906164807,1.02687288563392
"a[10]",-1.07546872470982,0.0828614214017444,0.814390788001597,-2.57590447526221,-1.65492994659901,-1.13286662564087,-0.542776902282674,0.504683127846897,96.596401325007,1.02733425007495
"a[11]",-1.25603230737143,0.0828292837367574,0.817274429930109,-2.75032815025792,-1.84073801041828,-1.31979270538597,-0.711660289776393,0.325399037409855,97.3571856517223,1.02735442280876
"a[12]",-1.20030000563281,0.0830298156360857,0.822946021180801,-2.71479145901129,-1.78640086144987,-1.26748399004778,-0.649854297968875,0.38666726165726,98.2368781065705,1.0276197510547
"a[13]",-1.18229021316977,0.0828055969414936,0.816624298560342,-2.67351690346004,-1.77880928396219,-1.24052801108139,-0.651709556288006,0.337475819409042,97.2579724817368,1.02777709291977
"a[14]",-0.96715191570621,0.0827687542246376,0.81684535741791,-2.49344811864677,-1.55904919691865,-1.015551184222,-0.413202257821374,0.589945938050069,97.3972854762613,1.02707069950049
"a[15]",-0.0403916121731723,0.0834136489388245,0.819865297121581,-1.51052255392258,-0.632039068762231,-0.103550685751387,0.4967407387709,1.51146447796843,96.6074833193382,1.02832812985565
"a[16]",-1.35703444544389,0.0827662265742343,0.815839019828117,-2.86279539307402,-1.95921278768535,-1.42071797787561,-0.830191522433023,0.176166658118157,97.1633845784369,1.02733747789168
"a[17]",0.036166638571736,0.0857783119368345,0.828028413178023,-1.46952505905682,-0.546581727456601,-0.02547207049088,0.572802045117627,1.63642066467083,93.1827425369506,1.0271524221736
"a[18]",2.37827237634021,0.0848063515613188,0.826554156515703,0.890909984769098,1.80375075920147,2.31715286284092,2.92310002969918,4.0121233851947,94.9917456107963,1.02685962898176
"a[19]",0.129884684126832,0.081977750004991,0.830759511401578,-1.37164892468675,-0.440436162366468,0.0708134426021728,0.711842504249949,1.78250999241558,102.69721252039,1.02659512129973
"a[20]",-0.256117059278222,0.0830404805149887,0.826883038662164,-1.73404799751273,-0.854896485413272,-0.322233174158744,0.312983651361886,1.35265465538489,99.1535938813702,1.02808380739139
"a[21]",1.02526372540273,0.0852164812102049,0.828451436253293,-0.468866340645853,0.446847999970923,0.958421567586251,1.56594711354774,2.66171265450071,94.5119918402809,1.02663178347826
"a[22]",-0.0840923296184689,0.0860305560038551,0.832898840361118,-1.58006280835176,-0.679405137968213,-0.156564899692321,0.465067295972155,1.55345073895879,93.7300946207643,1.02778403433921
"a[23]",0.306205786504562,0.0856541988567315,0.829598986350667,-1.17125359463575,-0.276080690214584,0.241112558181172,0.856390256967208,1.9714288844314,93.8078345139373,1.02800952777576
"a[24]",-1.5793077132923,0.0839739744913953,0.832373217181566,-3.08448964360544,-2.16465304138657,-1.63368466135771,-1.05424641603434,0.110232430531151,98.2532167291824,1.02760058145064
"a[25]",0.872240309162984,0.0834817718887177,0.825118999335677,-0.624486372086752,0.292357058245262,0.821432308749288,1.44577103843746,2.46928304805451,97.6899434233648,1.02830460450439
"a[26]",-0.954147159541644,0.0846069913415386,0.822644761624501,-2.44058496222199,-1.53894760757982,-1.02095586336183,-0.405466922460722,0.640081755330086,94.5392537565491,1.02728598987195
"a[27]",0.263838738123331,0.0827254203268247,0.820473012271212,-1.20816757198866,-0.325532754660538,0.209043531689148,0.816670210111109,1.85874639364662,98.3672739316856,1.02782148927798
"a[28]",-1.18904288002416,0.0815340430256355,0.845674402349971,-2.74854703476374,-1.7919255776433,-1.24633603291831,-0.613145797627011,0.438521916690835,107.579225649829,1.02472034733288
"a[29]",0.305454358940487,0.0823323408549216,0.82277011986473,-1.23477863072754,-0.276057490794293,0.241989921772211,0.846705235227352,1.87447090605789,99.8656414311591,1.0261796314859
"a[30]",-1.31262109489439,0.0836267677056859,0.81826891804682,-2.79828777910967,-1.90630296981418,-1.37079815492344,-0.754365307184632,0.271845103204155,95.7417778228816,1.02749780014772
"a[31]",2.11077138821394,0.0844173956127428,0.826761679580611,0.663966634382701,1.52838536443723,2.04578430531788,2.64817268826541,3.73419593888061,95.917263246391,1.02693789794854
"a[32]",1.16537052405763,0.0850985658499161,0.827417718554789,-0.310945396495813,0.583055610202755,1.10064949552385,1.7097317311364,2.81197542405544,94.5377259516513,1.02721276675834
"a[33]",-1.59544334148485,0.0822277742898268,0.820231762807599,-3.11488108214524,-2.19630863912048,-1.63908239632275,-1.05461773492774,-0.0586317155522453,99.5029818771929,1.02752178126502
"a[34]",-1.35025317111001,0.0847700916476058,0.828749480740675,-2.84514577023806,-1.94579529815557,-1.41659044616366,-0.797673603884969,0.281775723065883,95.5787250889314,1.02772016983628
"a[35]",-1.18629513931868,0.0834670643907326,0.820561572162883,-2.68373473570236,-1.78282637383777,-1.22921047622019,-0.646939365513049,0.367699263690396,96.6478218278107,1.02772753074964
"a[36]",-1.2361438900506,0.0835324707951741,0.824114573389471,-2.75639819251958,-1.83404683400528,-1.29013944229739,-0.696059628196479,0.347523322950732,97.333991455823,1.02624653407475
"a[37]",-1.64332703509,0.0821737792005832,0.833333339305438,-3.18108155272762,-2.24190016846611,-1.71146554674205,-1.09952027798427,-0.00313514113942705,102.842113344352,1.02497222717731
"a[38]",-0.389900292468804,0.0825381401321025,0.813485644655824,-1.92219527112385,-0.98955662435776,-0.423910312705122,0.159450191619032,1.14347595911478,97.1382846208591,1.02748964933706
"a[39]",-0.560301194878996,0.0842455556189491,0.823660805163026,-2.078065386376,-1.13579866836599,-0.630583696117673,-0.0223219084474799,1.04752492918775,95.5878739796088,1.02633377787417
"a[40]",0.497545612985645,0.0846470011287231,0.823841852794292,-1.01203390037141,-0.0912995943932349,0.42979298383032,1.04858155184191,2.09287498569448,94.7249859007677,1.02686303910624
"a[41]",2.17862710032427,0.0852380698006399,0.827393263358358,0.700016404866747,1.58746812195653,2.11345979710115,2.71455939862333,3.79217841291416,94.2229609542219,1.02723210195642
"a[42]",-0.956815010168217,0.0853855341429646,0.827169482628733,-2.43392912084737,-1.52896553255847,-1.02453212236426,-0.406273602922348,0.65552281531393,93.8470028850603,1.0274304811321
"a[43]",-1.61787651434715,0.0845911887164724,0.832733740456496,-3.09817038950338,-2.21508185673597,-1.6627029597708,-1.06256276708714,0.00501500437035122,96.9085437423875,1.02711010724946
"a[44]",-0.529242763103249,0.0852252055207977,0.828292819382084,-2.05552503656061,-1.11203970103771,-0.584414813449773,0.017185605978007,1.06594320515061,94.4564628604636,1.02701339410049
"g0",0.270277645832033,0.085681035120325,0.840531628520317,-1.26458974230475,-0.335983561528126,0.216318391730315,0.818980598626718,1.95438732567507,96.2362543362272,1.03004842030203
"G[1]",-1.44790265491498,0.0114886407809958,0.341383319584344,-2.11296074098252,-1.68076392525455,-1.4424724686884,-1.22310924274109,-0.769593485203304,882.972735079648,0.999936848901598
"G[2]",-1.15777181819056,0.0105864348874597,0.341655728409411,-1.83271904587635,-1.38690191703142,-1.16771655682914,-0.940056840751728,-0.476322270971925,1041.54479308843,1.00027826843888
