"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.219470977983798,0.00218291398338277,0.0711662421746319,0.0839158873107152,0.171655159834894,0.217750364358175,0.265713844264816,0.362160313155398,1062.85696426685,0.998976592718149
"B[2]",0.154247675242835,0.000570646030856856,0.0192004028142356,0.114903796988339,0.141527762953742,0.154270247966766,0.16731752537504,0.191067724710128,1132.10596428936,0.998789754445541
"B[3]",0.00991691757613044,2.62140763393292e-05,0.00106430718598583,0.00779761932374586,0.00920068884385829,0.00993283059993543,0.0106453567686724,0.0119116326070843,1648.40859076576,0.998705436308071
"B[4]",0.109467096994357,0.00194069887746932,0.054646943019125,-4.35729512730949e-05,0.0744867451047119,0.109481715727289,0.144430676196489,0.216418395074856,792.894554639143,1.00018161053899
"b0",0.0367760107356253,0.116291689342295,0.871779250770752,-1.63581039749715,-0.569753362022262,0.0150835262689696,0.577761773045736,1.77828837377126,56.1973319623887,1.01363000872357
"a[1]",-0.308201522159307,0.12258043800596,0.913989949249479,-2.16029252357426,-0.880173989317998,-0.29882973094706,0.317804356317729,1.54697467664851,55.5956103357995,1.01276394064156
"a[2]",0.0239909768288322,0.121791559987675,0.903290734128214,-1.79687824190911,-0.52918685992998,0.0198996965791969,0.669531663322654,1.80857619490207,55.0073501231121,1.01320053807933
"a[3]",-1.70856511641391,0.119452913879718,0.884496668259747,-3.50292467430905,-2.2596547132073,-1.71784577050093,-1.07959126311717,-0.00257552443029705,54.8275584159752,1.01395674203264
"a[4]",-1.38195699188635,0.120639816823365,0.896211477705196,-3.17305904412534,-1.93824700655771,-1.39241996429975,-0.739415021368355,0.349904927781379,55.1873658154569,1.01288670755911
"a[5]",-1.77375946923049,0.119580566163345,0.892602028481881,-3.55100456052357,-2.33051904488097,-1.78870743013578,-1.15276780892352,-0.0362440650242722,55.7178729017935,1.01271801480455
"a[6]",-1.59702215711882,0.119531679983174,0.887777987523168,-3.38396165983075,-2.14854379677819,-1.60192591576056,-0.974278003190652,0.130881723861639,55.1623422008155,1.01334706334509
"a[7]",-2.07865672905965,0.121027733845056,0.891940859598803,-3.87948407079344,-2.63045636313148,-2.09551845819157,-1.46101081690439,-0.368729401825607,54.3128153726109,1.01384827154527
"a[8]",-1.81232419915313,0.119644226431704,0.885944426894194,-3.60715671576222,-2.35499133265799,-1.81451617073383,-1.17276975238468,-0.0774242319341022,54.8314169300639,1.01350371478221
"a[9]",-1.82608812830509,0.120217867681744,0.889006357840732,-3.63015106911545,-2.38602973254859,-1.83808577202084,-1.19099648360302,-0.113776268949029,54.6854377135305,1.0140741984595
"a[10]",-1.62084539206373,0.119272413790094,0.886437739470084,-3.39766228005598,-2.16021239624015,-1.61901223202939,-0.999010020226005,0.0915733671598949,55.2352670755247,1.01421459987067
"a[11]",-1.70275760596021,0.120116511614095,0.886723400106377,-3.48255671763175,-2.25541472913136,-1.71034766832726,-1.08099813918596,0.0216737595849653,54.4967893313586,1.01357302266563
"a[12]",-1.57566233658413,0.119848056581674,0.888760452644756,-3.34911163863776,-2.13835592952382,-1.5797943021353,-0.946366595641678,0.180163023812355,54.9930049033642,1.01345561852848
"a[13]",-1.63962403571517,0.119456538052929,0.886430445321147,-3.43628383950916,-2.19144952370816,-1.63690808917914,-1.03216330062865,0.0645313529525252,55.0642183950519,1.01418451942102
"a[14]",-1.43950989613717,0.120238968738151,0.890513309679914,-3.23473026380878,-2.00251169933346,-1.44543358336324,-0.822853977881145,0.253430378600868,54.8517318441872,1.01363480078066
"a[15]",-0.516715009520384,0.120520722145685,0.890660694721357,-2.31447117940068,-1.07094577262866,-0.521946283414128,0.101379702074069,1.18441640892855,54.6136400630045,1.0134767576564
"a[16]",-1.79780609528657,0.119406227839149,0.886529080120315,-3.57002378224509,-2.35092470735957,-1.80775406685002,-1.17854410349153,-0.0782085141301881,55.1228945222961,1.01364349761908
"a[17]",-0.556722423386856,0.121276190447863,0.898794415431101,-2.35219121936862,-1.11969111461599,-0.565132979935708,0.0769176023158779,1.21231573588245,54.9249459109448,1.01310606731752
"a[18]",1.90987338455118,0.121244544044501,0.900053905843019,0.11641920451218,1.34511898725712,1.89521282966694,2.54432168467465,3.65604983414311,55.1077440334757,1.01291800420177
"a[19]",-0.469001083990644,0.122696348536727,0.910442306906591,-2.3259734025707,-1.04241613139182,-0.469347639833109,0.15758348635736,1.32921406810242,55.0606817700699,1.01355897350845
"a[20]",-0.910044033812996,0.121029483706237,0.895083904002269,-2.73453604028427,-1.4627879082321,-0.921955408817985,-0.277558498864492,0.877034108760759,54.694686016057,1.01427391220551
