"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",-0.00269625191619879,2.78636510870434e-05,0.00103738199349963,-0.00472726195538441,-0.00338615861528058,-0.00268179326456924,-0.0020247425470486,-0.000644146334398722,1386.12170603539,0.999851150156534
"B[2]",0.153642895551049,0.000587070189122298,0.0202061711328471,0.114349811941116,0.139895015803783,0.153382579970099,0.167147167667357,0.191916828930826,1184.64437866613,0.999351118954756
"B[3]",0.00730130938963527,2.67233892848891e-05,0.0010523924257743,0.00524472773250525,0.00661579844187827,0.00731694572838806,0.00802716966151537,0.0093131337379643,1550.85913010831,1.00047347613097
"B[4]",0.049723002984227,0.00157835364648633,0.0543261098052526,-0.0591826755670151,0.0148581805133547,0.0489623837347623,0.0837994447251365,0.158294042396049,1184.70051785922,1.00117558659617
"b0",0.102460226058966,0.101040977798228,1.01257884413787,-1.79049154566162,-0.586576934030558,0.0346992767925696,0.79862630132491,2.1455590161984,100.429804697258,1.024841697754
"a[1]",0.544043518740337,0.104206357717026,1.05548846800655,-1.51157869039231,-0.154999483168638,0.599465178990123,1.26201300127878,2.49727226467899,102.593194402906,1.0236251203282
"a[2]",0.841958625065972,0.103631488842086,1.04210417834911,-1.17148482497971,0.128537056776638,0.89821417538502,1.57127061624126,2.80941334261383,101.12040475242,1.02359637866919
"a[3]",-1.29456299933678,0.104462810244016,1.03594605576317,-3.31023904474659,-2.00001262590261,-1.22873744176,-0.576938086083554,0.623633652112548,98.344680213066,1.0252265820937
"a[4]",-0.85741182723399,0.104119831562438,1.03861205177392,-2.88755220489468,-1.5696282990684,-0.807087353461553,-0.123724147391165,1.08443671453246,99.5038309681498,1.02490111582585
"a[5]",-1.32423531159384,0.104827930939617,1.04134667400067,-3.3214254869499,-2.02916068155147,-1.25648045933448,-0.591612026082122,0.613526218223986,98.6817041279108,1.02550594863539
"a[6]",-1.16320690045962,0.104847834819739,1.03804853460333,-3.19567515333864,-1.87434955047841,-1.10118053235475,-0.45899390709219,0.789598383947591,98.0203810689311,1.02538950326126
"a[7]",-1.62950306625405,0.105481921407707,1.0449997762291,-3.65492163145715,-2.3485390552643,-1.56196319262395,-0.91263683513759,0.318940199518428,98.1468421206971,1.0254597394845
"a[8]",-1.38370440802317,0.104963979404397,1.03773831221003,-3.44071906052099,-2.09386405133696,-1.31386494615342,-0.671772555002815,0.567979369838921,97.7451295909969,1.02545604514604
"a[9]",-1.4457471022447,0.105199434313212,1.03835090867757,-3.45114087300334,-2.1522942908911,-1.39310656481259,-0.737691447291634,0.526628621906659,97.4229970122277,1.02542700988551
"a[10]",-1.21867692763359,0.103784727605279,1.02901401749044,-3.23888170376816,-1.93439955012268,-1.16200413575303,-0.507203713609443,0.701080509061318,98.3050168871632,1.02560411638045
"a[11]",-1.35876960023952,0.104616707247805,1.04008576055584,-3.37025534065764,-2.05852650320951,-1.2933937022716,-0.640313885770564,0.569630184569982,98.840789981814,1.02510597279975
"a[12]",-1.20267726316606,0.104892811516703,1.03655382742092,-3.2277386886432,-1.89073387885444,-1.13738755430582,-0.50508249943682,0.780046937615898,97.6545013249746,1.02528444426469
"a[13]",-1.24975039449067,0.104687503341188,1.03692341354673,-3.2705218423273,-1.94270281633048,-1.18361139365339,-0.538508689396612,0.695403165020703,98.1078315219665,1.02539045103037
"a[14]",-0.987640620467289,0.105011743586043,1.04237677294488,-3.04746341491239,-1.70077510885585,-0.931415044247085,-0.267573207268619,0.962200413048146,98.5311864125705,1.02502782111274
"a[15]",0.0223602263278015,0.105040901872091,1.04179593704522,-1.99358908667639,-0.676470003940253,0.0905087715044696,0.743634704246317,1.93888281761699,98.3667754171481,1.02510861485596
"a[16]",-1.40261819024251,0.104429059696278,1.03499340096562,-3.43679004577526,-2.11085696884702,-1.33711109503071,-0.700388527052997,0.568275952449864,98.2273497234468,1.02538509531983
"a[17]",0.133572552877828,0.104324696640863,1.04012864626801,-1.87006728139866,-0.579513369848525,0.202444738960873,0.871497712603543,2.05626841130013,99.4030829076357,1.02442849553728
"a[18]",2.42894027446014,0.103929662313395,1.03875046405172,0.419587772770674,1.72422367625674,2.49502732485884,3.1508034377515,4.39204560526013,99.8949259403924,1.02427729061011
"a[19]",0.336341061480309,0.103990081337764,1.04852123952635,-1.71243716943453,-0.346504032046208,0.408529265880797,1.04837453706583,2.22120897337969,101.664804228719,1.02371860036966
"a[20]",-0.467785029517425,0.105597814042753,1.04442976416487,-2.47842537834241,-1.1791177684306,-0.410600466821674,0.256563061292441,1.49000527275587,97.8247222718617,1.02536503420412
"a[21]",1.12031149399063,0.104395678613716,1.04123895588196,-0.914516370138703,0.406565948542134,1.17993786524265,1.85619562915329,3.09589524154834,99.4799990764928,1.02441515739067
"a[22]",-0.224405449429646,0.1044250366929,1.04051916327879,-2.21111005628224,-0.946078462520398,-0.159263073347594,0.500029988566746,1.75083282196002,99.2866581043423,1.02423704304271
"a[23]",0.313437051623034,0.104245616345214,1.03961212465389,-1.6825641467404,-0.400708487194052,0.375148222629064,1.04352771108562,2.27088547694857,99.4551024146609,1.02437510086649
"a[24]",-1.56182265838747,0.104912271656839,1.04540635460645,-3.57024850829127,-2.28387586826855,-1.49753993283621,-0.828815352783565,0.425557764060853,99.292784424126,1.02460459975968
"a[25]",0.605717925224085,0.104706665916566,1.04480923141416,-1.43243590823085,-0.117407401771427,0.679786255987328,1.32107223915311,2.54472117529785,99.5692739757594,1.02519569362323
