"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.00127116993449923,2.33913676022673e-05,0.000884074726817555,-0.000474816061975512,0.000656938147901129,0.00127789303392661,0.00186777815210668,0.00301490362853229,1428.45552409766,1.00003148934797
"B[2]",0.170435815046358,0.00060819835082932,0.0201980008693905,0.130516911436459,0.156232370881314,0.170016616183867,0.183611889090534,0.210615003355964,1102.87501142356,1.00089688240088
"B[3]",0.00755595429747101,2.67592837095575e-05,0.00114500607751747,0.00530779404345478,0.00681596234222905,0.00751696290608372,0.00831851011812616,0.00975958029595077,1830.90839302993,0.999043715635823
"B[4]",0.0636014427994308,0.00165457164846958,0.0557782814139523,-0.0420064629456118,0.0256042060859301,0.0641544667962535,0.101828251922203,0.16929241314226,1136.4729455999,1.00022400543089
"b0",-0.00452204140993993,0.088370610327323,0.930937305236121,-1.92593141613353,-0.638692175490049,0.00569212726193626,0.627880138531501,1.73702583098299,110.975001404892,1.01667559705827
"a[1]",0.378846153544897,0.0921257470497498,0.975077320150561,-1.42237423840517,-0.283263335062114,0.347552916112978,1.05913972780684,2.35253545042611,112.025286934741,1.01513668804911
"a[2]",0.670917177974606,0.0912551321934906,0.963966573170352,-1.15422620539864,0.022861287363558,0.653604867946947,1.33729068027548,2.63844519744132,111.585907998023,1.0156777082459
"a[3]",-1.50255909250874,0.0899842246312479,0.93921731735418,-3.28924010817407,-2.13409407640983,-1.52428029445421,-0.849694787590896,0.404475854233575,108.943023833764,1.01649585063563
"a[4]",-1.05099990046559,0.0912967712600641,0.95632732500995,-2.85058581843005,-1.68513476413631,-1.07445455506257,-0.399942536126556,0.863346268623889,109.72416695737,1.01580929461865
"a[5]",-1.59053315621303,0.0905380194955522,0.947387281178886,-3.34997280901664,-2.23363905180881,-1.60908160921501,-0.948842670049025,0.323704359389958,109.494705449699,1.01555180117797
"a[6]",-1.40674225204609,0.0897257737503978,0.941840452693664,-3.20977990208358,-2.04145863038923,-1.43226793714718,-0.75372302620689,0.462626371067572,110.184436558142,1.01550771101333
"a[7]",-1.85418534954925,0.090069537822032,0.945592795111274,-3.63439299985043,-2.47946602262842,-1.8865653187675,-1.20084398188108,0.021764538563051,110.217978263958,1.01608737030173
"a[8]",-1.60462687695887,0.0903860946622616,0.944674579250442,-3.36289619066611,-2.23025079768428,-1.62215014834826,-0.94403038902271,0.349936549326771,109.23484920306,1.01554682550794
"a[9]",-1.65987095322787,0.0903020025007352,0.943825271828495,-3.45131397371213,-2.2904745405537,-1.68119631097428,-0.989807833971328,0.280721638707337,109.241697830866,1.01546357722587
"a[10]",-1.45635806495195,0.0899542975632526,0.942463854731166,-3.21119076943292,-2.09572396268521,-1.49558191709596,-0.800914577860331,0.444789794625121,109.770482510096,1.01610346616703
"a[11]",-1.58546986265986,0.0903031445813571,0.947375076769518,-3.37893884405557,-2.20558714360985,-1.60510610508919,-0.929248827324151,0.347739036787777,110.062193257888,1.01579594456195
"a[12]",-1.41620034029062,0.0903375370139452,0.94756776324802,-3.22103018913686,-2.0515690471727,-1.45120571635657,-0.770007442562337,0.500895528301442,110.023147118023,1.01553238522523
"a[13]",-1.46211392815823,0.0906567286606797,0.942486321247258,-3.2497535442952,-2.09006852499182,-1.48950139002568,-0.814472940962722,0.432327305454823,108.081166808858,1.01616202926526
"a[14]",-1.21636842263378,0.0904864920452229,0.946529619009189,-3.02782735433591,-1.84318550116078,-1.24495827491633,-0.567019211562886,0.685633016861939,109.421058893151,1.01607207842832
"a[15]",-0.200998475388881,0.0911565910461351,0.946022055409753,-2.0004649914661,-0.827005988087245,-0.225802711199992,0.443013308925117,1.69107892095702,107.702645723672,1.01584572078723
"a[16]",-1.60642861930883,0.0904604312293604,0.944303675677925,-3.37641551314205,-2.23002194268697,-1.61875500390044,-0.965280211132044,0.319926791190723,108.969774682094,1.01631545651151
"a[17]",-0.0420772196208554,0.0917627537658337,0.958885691919043,-1.85035749234568,-0.686448175418138,-0.0500333609536653,0.627635621163579,1.90178073652782,109.19450915759,1.01630436059295
"a[18]",2.26368729868862,0.0914859764911524,0.958960136636802,0.478558256169937,1.62063555885039,2.25205234111895,2.917404620099,4.19925147048152,109.873270633126,1.01579371655425
"a[19]",0.205525837234193,0.0916875168566458,0.967115888124231,-1.58787010014267,-0.448232241752932,0.167346702806947,0.887889826510405,2.15493327245247,111.259374528822,1.01519101528823
