"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.265141082355295,0.00193566764841902,0.0691751175326834,0.131388868005133,0.217166173896881,0.265992531023015,0.312406063618207,0.399156744124913,1277.13917965601,0.999104134887125
"B[2]",0.156895650589172,0.000532386038076872,0.0174940216565759,0.124344697233477,0.145296066088871,0.156783866629354,0.168150009475494,0.191116274476715,1079.75694135356,1.00256665484267
"B[3]",0.00988669707001508,2.69623799686676e-05,0.0010991043835476,0.00774793755614878,0.00919297641032047,0.00989623628766504,0.010607437796394,0.0120190387017395,1661.73371158991,0.999385787304658
"B[4]",0.115200027645257,0.00169573804519108,0.0535035389413595,0.0138815827322211,0.0795838790516768,0.114264523269975,0.14928250109274,0.228230982856053,995.514270484788,0.998681007802058
"b0",0.119768209162334,0.125660541221669,0.887979012866228,-1.49254734508773,-0.495819683816001,0.0813335405231609,0.724034091758315,1.99563965638139,49.9352870979065,1.0351737485875
"a[1]",-0.49174079383791,0.129630354127955,0.912768266942162,-2.42130515069004,-1.11539402003843,-0.442758106905171,0.132655484073417,1.22493116780305,49.5801288755483,1.03809216336551
"a[2]",-0.171560989295866,0.130122522653915,0.899188533412819,-2.09420008351971,-0.780443207959922,-0.112928909669308,0.45204295626363,1.5370835654639,47.7525504009282,1.03978845051887
"a[3]",-1.85440152549749,0.12925909679446,0.893066174720183,-3.77221276448917,-2.48112675902582,-1.78805688608562,-1.22783386264182,-0.220136375265176,47.7358925512244,1.03867762586273
"a[4]",-1.56459284112382,0.12977125575019,0.894151457599586,-3.46445742117217,-2.18111500622704,-1.49243674955748,-0.931640775581734,0.0892524314285099,47.4750207651015,1.0393728762294
"a[5]",-2.0396037414844,0.129297230224912,0.89750485804026,-3.93735532654594,-2.68438192988041,-1.96607186178365,-1.41978462036848,-0.405448635726956,48.1831482198978,1.04017965338373
"a[6]",-1.75335292004832,0.129387151363127,0.89572358558273,-3.66605004750429,-2.39043103679844,-1.69500767599296,-1.13728987992159,-0.11099154593409,47.9253967718864,1.03854015526117
"a[7]",-2.23796691767116,0.129159923555371,0.894054129042066,-4.14479282890632,-2.87465510112485,-2.17028653369514,-1.61502489900871,-0.597105806021685,47.9150634816394,1.03854936648217
