"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",-0.00431609677764413,3.43048644992155e-05,0.00119331666429081,-0.00664630606242685,-0.00512255467616749,-0.00433651697424929,-0.0034775228411373,-0.0019686625018608,1210.0407452862,1.00146121460566
"B[2]",0.136970035933849,0.000676161853556339,0.0214881530318889,0.0953756842258752,0.122465733823282,0.137341371190071,0.15134645208994,0.177576156059463,1009.94295647734,1.00328201208379
"B[3]",0.00544506643754371,3.07541363719093e-05,0.00113874155601665,0.00314566713062355,0.004694968676318,0.00545532758705869,0.00620782401827226,0.0076313650044815,1371.01835031688,1.00012668010493
"B[4]",0.0278374294286063,0.00170805332945075,0.0526012264009544,-0.0717923427211959,-0.00848630852681782,0.0276079972883271,0.0639803201788241,0.13228076147199,948.394195379139,1.00080249166665
"b0",0.0574148167632555,0.109948222733514,0.936560889227736,-1.95122088342796,-0.550326837080686,0.104226754607612,0.710350580727729,1.83376245316897,72.5597216856891,1.03427313539279
"a[1]",1.20750412154649,0.114399783409251,0.982882341899884,-0.634025952234297,0.505062510921276,1.181570562287,1.84892751090309,3.29563757596066,73.8163660246426,1.03627751352485
"a[2]",1.42107651533116,0.115278557993368,0.975990851402544,-0.363251703802558,0.725095877158461,1.38078183777992,2.08445752072686,3.49492621638473,71.6794101608789,1.03871549048775
"a[3]",-1.0055502218551,0.113159223455072,0.946222980884437,-2.7898661676131,-1.65325617568112,-1.05138499524602,-0.377367588259981,0.994323141696982,69.9209090688216,1.03946595567231
"a[4]",-0.436267991379945,0.117289582700621,0.966405467088214,-2.20188045008606,-1.11081973480451,-0.501876360516734,0.212535457783073,1.63697717328954,67.889072288478,1.04056441998264
"a[5]",-1.02535513284982,0.116155566241156,0.958829576437782,-2.82995433229153,-1.68242351176639,-1.03860285334184,-0.399725331008701,0.965876918591214,68.1401038972404,1.03827551890777
"a[6]",-0.835826578407854,0.112851515500929,0.953479229741582,-2.62124148492572,-1.49250005603195,-0.872858417729875,-0.199939980274872,1.19256977246382,71.3851181414077,1.0392770066907
"a[7]",-1.31179125670213,0.112566623452339,0.954075577547451,-3.08465731577634,-1.9730465435401,-1.35158986276414,-0.678898118829271,0.70970285650053,71.836684407322,1.03840800291729
"a[8]",-1.04630214017874,0.11402085707781,0.953239034835422,-2.81492308074228,-1.71038977268179,-1.07881433115451,-0.422861528580382,1.0012890701505,69.893217602479,1.03853832411644
"a[9]",-1.13056208166314,0.115371665222603,0.954488475312713,-2.94002291033357,-1.80418763123355,-1.16674615039025,-0.503602137857674,0.928002241620494,68.4452092941469,1.0397166536001
"a[10]",-0.962180867171416,0.115030390845511,0.953509672588359,-2.75418991280282,-1.62894578968229,-0.994382339878235,-0.316727295967333,1.11993255469907,68.7108015883658,1.03797367851994
"a[11]",-1.04789600410517,0.116920210711566,0.958205175512532,-2.82885544621589,-1.71581418768945,-1.09178986993972,-0.423512369969878,1.04670536667036,67.1641999401223,1.04129914146197
"a[12]",-0.839993103725626,0.117706596253179,0.958705756706789,-2.64827253017955,-1.51560368842171,-0.886191442861235,-0.204317470546171,1.18227182983811,66.339022471091,1.03951577226939
"a[13]",-0.963033130039198,0.116249260735238,0.955382566603801,-2.78276677238199,-1.62475139465986,-0.993531367117712,-0.337849739227836,1.03966769356704,67.5420479664852,1.03980204763772
"a[14]",-0.664355554147524,0.114963900068512,0.959070790086792,-2.44696772980651,-1.33033301367902,-0.692160630102044,-0.0388160375618478,1.39335818948403,69.5950500041289,1.0393405104206
"a[15]",0.423073147823644,0.113531653828446,0.952589063612523,-1.3487649089472,-0.247483345674774,0.390887980942308,1.05515492112012,2.44064217748764,70.4007448017051,1.03958380228756
"a[16]",-1.08963943402573,0.115728807899132,0.951699128659293,-2.87331534346563,-1.76096850664201,-1.13039596197066,-0.464680499501973,0.93448840029553,67.6264179532327,1.03850176150321
"a[17]",0.57564462884011,0.115579306770173,0.965461253024727,-1.16335017881385,-0.112715019295716,0.515919843357573,1.23584340289626,2.69836528547373,69.7765555537663,1.04007567251793
"a[18]",2.77946433470103,0.116934727260253,0.963945031334064,1.02050448042773,2.10177701722892,2.72636479479798,3.43573886492318,4.89097390379707,67.9543909066836,1.04069166479717
"a[19]",0.860407400962977,0.114296859575777,0.96926037381913,-0.924622538005866,0.160977231755245,0.831378657959724,1.49814832412649,2.93903559456635,71.9138135927111,1.03712743235068
"a[20]",-0.165246187397886,0.117394833305078,0.956751628820062,-1.97215569950649,-0.83063638588245,-0.193989108693297,0.460211192510519,1.90389241225619,66.4202419926772,1.04069191716184
"a[21]",1.50931127974832,0.116250841357758,0.9645085507939,-0.250772930788033,0.832611589077172,1.46245680152714,2.16924456109152,3.57089615079126,68.8366861534595,1.04058641729009
"a[22]",0.0615769293519898,0.117479035520839,0.96372053623056,-1.70991489615055,-0.623041517008273,0.003748451948113,0.719206160113607,2.1345407229406,67.2947962306078,1.04125885726286
"a[23]",0.706076285811011,0.117170342980355,0.966926711701425,-1.03015844310086,0.0258329692046774,0.635953773475906,1.35399305128304,2.79062574436657,68.1007215611553,1.04034666268348
"a[24]",-1.18529019039257,0.116498332501572,0.96953901688121,-2.9519806409462,-1.86188893920812,-1.24999351997483,-0.531019317188559,0.881815986030756,69.261383704934,1.04020776651393
"a[25]",0.920017786808362,0.115211063684701,0.958303171202928,-0.882491919793103,0.264203803357919,0.880762294235987,1.55460252042491,2.9702037185504,69.1858814086698,1.03972800697122
"a[26]",-0.595561044238333,0.118491958587207,0.959918280001469,-2.35645055077471,-1.25769218788564,-0.64997120005862,0.0523014854145045,1.47844609198772,65.6282415790471,1.04104808267083
"a[27]",0.58170763283805,0.113616605618433,0.955527711714902,-1.20140839734554,-0.0772115086972927,0.54147613850172,1.21861342583074,2.63570989902996,70.7298851672397,1.03966789898828
"a[28]",0.612779969455353,0.118753070134064,0.959298762695757,-1.15548265490551,-0.0393053728608176,0.564142104000716,1.27700598684267,2.69515497469474,65.25564340092,1.03994326399698
"a[29]",-1.21305136122747,0.11413512855083,0.948645968528272,-2.98845748997983,-1.86945178012328,-1.2436837847099,-0.592758408779479,0.819468818311597,69.0827577793978,1.03703231525411
"a[30]",2.52015641897139,0.116124702136004,0.962535168410002,0.774814537328773,1.84580861310348,2.4531845459235,3.16693725244306,4.61231658934657,68.7043107011243,1.03958081103231
"a[31]",1.6250367964757,0.116512965214232,0.96444680697455,-0.113629457439562,0.955483239973661,1.57603960499879,2.28488415576143,3.71813517865957,68.5185319074557,1.04051131252678
"a[32]",-1.33533099059757,0.116201180945032,0.955194723618639,-3.11346448728673,-1.99874916086884,-1.36602575586218,-0.698233222686294,0.715700660105124,67.571373385951,1.03905206218437
"a[33]",-1.15956924904014,0.119261455195879,0.967305887933061,-3.00482795898207,-1.82317506961166,-1.19128389025198,-0.526727292052772,0.88762002823595,65.7850871310454,1.03902323713846
"a[34]",-1.05973017911228,0.112481897997583,0.946556078618844,-2.83068937838199,-1.72126322042651,-1.09973327341834,-0.445944931479918,0.918982771122408,70.8153532204837,1.03789713991699
"a[35]",-0.936362732786065,0.113445402887789,0.993454392970832,-2.75564774913319,-1.62283134947107,-0.959092611146416,-0.300458247734654,1.14464957064017,76.6870559692141,1.03825323851442
"a[36]",-0.0963396599244647,0.116292300186925,0.947002353001783,-1.86855447176047,-0.760557132348655,-0.133700821905724,0.507607289885643,1.92171560720082,66.3132319386913,1.038585011822
"a[37]",-0.193334040327245,0.116407946260832,0.963781081650395,-1.94304837507301,-0.87187874232922,-0.258339858486088,0.447941250686591,1.90616174863367,68.5474873156603,1.03960391538886
"a[38]",1.06274138355382,0.117221163658776,0.967529632644064,-0.695709733984456,0.379209764929296,0.999240147743551,1.73285583225336,3.11290903903181,68.1265652395844,1.04007114873825
"a[39]",2.68516728179044,0.116215885364717,0.967540526022392,0.937891750704873,2.01094344410854,2.63959029538353,3.33424355578229,4.76225463209918,69.3118258229656,1.04077410926114
"a[40]",-0.470357934672736,0.117157077825706,0.964892401948492,-2.22040515782189,-1.13815768377176,-0.533977739322873,0.182299341563816,1.62686560276322,67.8298273272411,1.04073692587408
"a[41]",-1.54331874640521,0.118150862688277,0.969137721789066,-3.31612048488396,-2.21039620968604,-1.60037266327426,-0.908879955967791,0.48663944672495,67.2817380621682,1.04056756812612
"a[42]",-0.226714599537627,0.11395614487012,0.96572593452798,-1.98920384434353,-0.894140384200912,-0.270882916745875,0.45288361326256,1.85463903604091,71.817832164985,1.04024958747844
"g0",0.768442198427269,0.109045876266534,0.974655420490394,-1.03791342304067,0.105983249584944,0.702054367879599,1.41542313247406,2.8790880011578,79.8883978287623,1.03552464237311
"G[1]",-1.62263812424203,0.0106281122097583,0.348688902053345,-2.32479519721054,-1.84664272416215,-1.60854869016461,-1.38757618398145,-0.967083100337907,1076.37595637155,1.00345827672362
"G[2]",-1.24954591332156,0.0113070981898106,0.383292738077165,-2.03018014854772,-1.51196968702974,-1.24593910436142,-0.986001640560643,-0.524373355707435,1149.10272654529,0.998971668922636
"G[3]",-1.90198016629143,0.0152606144701083,0.564293689498811,-3.06990462920474,-2.2812338649319,-1.86998104205127,-1.51898861427428,-0.831949108185154,1367.30797031141,0.999733738422277
"G[4]",-1.56903867438987,0.0252602185536456,0.858380144555813,-3.18545106272246,-2.174241226877,-1.56451910938335,-0.979802454460244,0.17176277451287,1154.74241697934,1.00093150516026
"sigmay",0.257420708049671,0.000171969107956881,0.0063607062324287,0.245349928816785,0.252918430053954,0.257235810981638,0.261917594491753,0.270057416992044,1368.07466236685,0.999215218742074
"sigmaa",0.900961219440019,0.00320076779036904,0.10731508402225,0.706238185618461,0.829011562559254,0.893766578077204,0.964765647257513,1.12700645344802,1124.12136941795,0.999854936401938
"lp__",672.313604302107,0.220999401364697,5.21327368965883,660.941815358619,669.054166785957,672.690781694153,675.74236098827,681.670490937661,556.466284520996,1.00335428046287
