"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.402984345688411,0.00325312793634948,0.111221214178364,0.189811584869782,0.322138573629466,0.40532905635697,0.481538182513387,0.608503222307409,1168.88820785647,1.00040039850215
"B[2]",0.167507089634652,0.000463169804443684,0.0171285814465124,0.13445899106412,0.155802593702585,0.167067921046691,0.179851271272634,0.201077220525754,1367.61015538619,1.00031958482178
"B[3]",0.00897017798968274,2.95359083316358e-05,0.00111022947577515,0.00670931538799968,0.00826592416292576,0.00897442598681407,0.00971312698971384,0.0111500255952047,1412.9436558523,1.0009981363166
"B[4]",0.115310995976009,0.00167258845731427,0.0573255695183918,0.00813808991562141,0.0763873502962276,0.114957697781819,0.154969598100333,0.227878630342033,1174.67727044752,1.0003623880579
"b0",-0.224484574601098,0.119362974341744,0.887427060869026,-1.93780261793109,-0.821659083820133,-0.252106599282174,0.357964777367797,1.47177309259051,55.2746588919734,1.04613786713933
"a[1]",0.172906056813477,0.124000562377857,0.914880884147388,-1.56568604847004,-0.452310938274208,0.196364992294397,0.770331992160038,2.05153845363824,54.4354474548062,1.04669970936773
"a[2]",0.38768973517863,0.126875456075954,0.904528069319612,-1.33708462550077,-0.213806624140464,0.439488283924908,0.967086615962938,2.21047636172753,50.8263431281195,1.04857572782499
"a[3]",-1.50131774288412,0.123760658787749,0.891224615026317,-3.18115474428647,-2.11360245326932,-1.44425894372486,-0.907993229869511,0.294599459449711,51.8572068407374,1.05007240746264
"a[4]",-1.03554449292843,0.12574479349673,0.898463631283546,-2.70695227537802,-1.64076102574335,-0.976602518251861,-0.465275975936566,0.7371537003716,51.0529662375872,1.04957108179793
"a[5]",-1.56858566664968,0.122418875900812,0.894968947428298,-3.23961422193951,-2.17870599425559,-1.51067451161716,-0.973385854778086,0.192621080701911,53.4464863405379,1.04716725675283
"a[6]",-1.41568918754827,0.122677963277523,0.888614926125218,-3.07191999505519,-2.02077596502107,-1.35908367843547,-0.839026779170675,0.371910371586133,52.4679496871307,1.04838369434851
