"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.312516874457432,0.00337902551778969,0.123877956217328,0.063793244684099,0.232271883134255,0.31485392239431,0.390621891747613,0.54944070378507,1344.01810854178,0.999041425517798
"B[2]",0.166326836868978,0.000557697847649694,0.017989431913622,0.130659742504623,0.15452141397196,0.166026430089445,0.177861528459654,0.202048978303154,1040.48772545413,1.00015192313034
"B[3]",0.00916145032912748,3.13556574149147e-05,0.00115296034768307,0.00696336040413491,0.00838249116730919,0.00911887599344376,0.00993030511037667,0.011481557134626,1352.06297819795,1.00109723516361
"B[4]",0.112206823973744,0.00157778777008554,0.0536071155480664,0.00763252830069072,0.0787938370177863,0.110248758600162,0.148325604906375,0.218039560498457,1154.37711515821,1.00001554116809
"b0",-0.152033859557447,0.0903671728936946,0.875555623221694,-1.72183128007656,-0.770932651926415,-0.224307756928115,0.39715790860433,1.81445482512655,93.8741660208866,1.00870482491671
"a[1]",0.120290068812786,0.0925051083271743,0.906536091335211,-1.97750525098143,-0.431069524938294,0.183101225325981,0.74407640601274,1.71619128148625,96.0370399991023,1.00508343386631
"a[2]",0.366077598957339,0.092274084824762,0.889787133702957,-1.6104588058128,-0.166087624040213,0.422890935136213,0.990785156450272,1.86427604460208,92.9849688756218,1.00615629364259
"a[3]",-1.51322497678894,0.0918840213820461,0.875525876278404,-3.56587723847315,-2.05165707222785,-1.42454758629158,-0.915337259004799,0.0416529696747148,90.7941744334733,1.00769177979408
"a[4]",-1.06772606563659,0.0924001490728513,0.883143747450602,-3.07555997314221,-1.60484316850259,-1.00676003711934,-0.454443836324717,0.411273260343764,91.351872392422,1.00751289163523
"a[5]",-1.57783075672104,0.0918705454674188,0.883951341897347,-3.61233687791349,-2.11626306663473,-1.49284876722286,-0.977042608927966,-0.0546013132980756,92.5772186736885,1.00770995791168
"a[6]",-1.43109769925587,0.0926721796045874,0.882011223453486,-3.4710527157647,-1.97862802478332,-1.35753362519952,-0.827897130129617,0.0952345363990185,90.5835773424076,1.00787543146918
"a[7]",-1.88017656535391,0.0921940686348741,0.881134752563648,-3.90028035094548,-2.41323443846828,-1.80866714095857,-1.2591314233806,-0.39805283203163,91.3437208068455,1.00733536535971
"a[8]",-1.65601901889975,0.0921831106545344,0.878228840674967,-3.72856501640545,-2.20046880317978,-1.58369876801528,-1.0608597393734,-0.13697089435924,90.7638004075683,1.00719959904534
"a[9]",-1.65309449332665,0.0922390590401318,0.878574351535485,-3.74390475068314,-2.1776378501616,-1.57638525792052,-1.05539475667783,-0.142278916376197,90.7250703019464,1.00729970069265
"a[10]",-1.41942566834144,0.0918355104675199,0.876439363654156,-3.39931026456089,-1.95940758346744,-1.35956303807021,-0.800838663909137,0.0706080676460615,91.0798823592876,1.00798587235258
"a[11]",-1.61243810215104,0.0925870700053608,0.883022297705626,-3.68281742874565,-2.14709743914565,-1.54086477537611,-0.995328790319123,-0.0974962816156527,90.9583679462223,1.00727241749305
"a[12]",-1.46536075816496,0.092069761270526,0.881670964777281,-3.48919875423684,-2.01267280280491,-1.38851001641593,-0.860057979018346,0.0634276374124844,91.7020498079032,1.00726658125732
"a[13]",-1.52301001243761,0.09239845390836,0.880461399685747,-3.57284601418677,-2.0568881930542,-1.44558583646013,-0.912643781598978,-0.0332496767002309,90.8011257767299,1.00756209121665
"a[14]",-1.27234509979697,0.0924853732910088,0.880567417277944,-3.33654419471843,-1.81153556930462,-1.20028750826901,-0.677459460473877,0.229072876867394,90.6523601963872,1.00672372357634
"a[15]",-0.327048315069378,0.0926000692348526,0.882898310618477,-2.40750207124754,-0.876557184315542,-0.272632945519083,0.281047098768644,1.21881305257492,90.9072978430139,1.00751594112822
"a[16]",-1.61877458961531,0.0925790767804249,0.883056428553298,-3.69619186467658,-2.14243676313384,-1.54539024526689,-1.00709572052404,-0.105430270045429,90.9811080634043,1.00735186864071
"a[17]",-0.326631656801137,0.0927948502291087,0.885744545741608,-2.3305361464973,-0.855204917177898,-0.251449105614463,0.287740092641147,1.16997826371718,91.1106663895103,1.00723685158032
"a[18]",2.05444822535256,0.0927430429634445,0.886799052119061,0.0365564303590063,1.52684299598519,2.11366263023039,2.66473296677769,3.5498227612736,91.429797497698,1.00698072303328
"a[19]",0.0112768851794997,0.0924132439776161,0.89860483328359,-2.07980298206183,-0.539170507216561,0.0724880646836246,0.630490532468089,1.58997541643862,94.5516406994987,1.00567153060185
"a[20]",-0.706701335642563,0.092486264501742,0.882788902622496,-2.71803184738661,-1.23697475516834,-0.639257973454364,-0.101381135044358,0.828120165823327,91.1085747159504,1.00741385278663
"a[21]",0.741453173618641,0.092585356152583,0.885061356434481,-1.26039939767656,0.208991442225454,0.811736324302178,1.34563639208799,2.22604368272007,91.3823147936409,1.00695911125952
"a[22]",-0.432714519722376,0.0923126758847223,0.885084518282293,-2.42210604953554,-0.959353744410774,-0.354556407596281,0.181437809181344,1.0440594144879,91.9277875998507,1.00694215866132
"a[23]",-0.0964602963026442,0.0925334505067451,0.885874433801393,-2.11321827432262,-0.616994058301347,-0.0294979108917048,0.513822567523567,1.41350020640223,91.6530290092024,1.00667523231424
"a[24]",-2.0312691954341,0.0931304337387649,0.886256705735934,-4.05405957628314,-2.56971799039413,-1.97269626533361,-1.40335140380764,-0.504689706481268,90.5598755952525,1.00786067877311
"a[25]",0.410881240225575,0.0920954523346722,0.882410856964406,-1.68066252154894,-0.108809524995203,0.467532880868545,1.01405426246498,1.95111409097188,91.804784444229,1.00682327402463
"a[26]",-1.24884172972473,0.0927429047611826,0.88294134688173,-3.2306513674521,-1.78122772227555,-1.17896193933445,-0.647611525100338,0.210687357634974,90.6363319070867,1.00749975149159
"a[27]",-0.0681742360221092,0.0928961889290363,0.884123157184523,-2.18436654773933,-0.587449108473021,0.00185054426389813,0.539207847281906,1.46746340732947,90.5794620184084,1.00727292713295
"a[28]",-1.53773171943162,0.0923812581813767,0.901544690650445,-3.60454505704642,-2.11451154869611,-1.44971246430464,-0.904832491662717,0.0199683192823615,95.2372342175249,1.00805462153375
"a[29]",-0.08184763788212,0.0916166817266675,0.879105590469921,-2.05414532743752,-0.641020917561352,-0.0142051011606243,0.549935102168243,1.39730108887143,92.0731428591274,1.00720206668019
"a[30]",-1.72345774118251,0.0921301283303744,0.88239417714519,-3.77083261894385,-2.26090064662619,-1.63793780035454,-1.11425289309003,-0.221505913340526,91.732222319407,1.00786753373173
"a[31]",1.75867631678424,0.0928859883849221,0.887796374673282,-0.247913519581071,1.22571074292556,1.81448718399447,2.38148459893248,3.26283683008536,91.3537377064704,1.00685035086514
"a[32]",0.806151205589741,0.0928589088963539,0.886645861283054,-1.21633497376714,0.276583466253472,0.868924047229298,1.42741245280643,2.30088296693773,91.1702676350779,1.0072750419874
"a[33]",-1.78243113364735,0.0918554575655615,0.878367653949465,-3.83003508345518,-2.30375021587336,-1.71031362505193,-1.16862276562234,-0.258645301288063,91.4413731405846,1.007669658139
"a[34]",-1.50846186644933,0.0923594822515575,0.88319879799309,-3.56663855022386,-2.0522186332286,-1.44271480337037,-0.885215479388374,0.0114127403925911,91.4437356023741,1.00817970691381
"a[35]",-1.57691192300334,0.092446586261968,0.882815904147658,-3.65822191177197,-2.1147659074924,-1.50930772436693,-0.962564692428842,-0.0726241039861988,91.1923777016463,1.00808960178074
"a[36]",-1.46819548683388,0.0916066458348961,0.885930870760552,-3.41708281842822,-2.01769103982244,-1.40861231591073,-0.859460675962718,0.0898157832536974,93.5288741926316,1.00702912369312
