"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.129836131046298,0.00201666189640029,0.0717940198751385,-0.0136580517308564,0.0842372146653038,0.128892953233817,0.176034659856553,0.26508906691627,1267.39023483008,1.00420111381474
"B[2]",0.157114272918113,0.000623635592206423,0.0189734891996668,0.121357641153429,0.14392369347797,0.15722089155359,0.170124764759689,0.19410088338844,925.619770377893,1.00407100372727
"B[3]",0.00865039530523692,2.85670563035671e-05,0.00108608365298264,0.00663784601060606,0.00790567399441306,0.00864558134160436,0.00934999555855914,0.0107459730324171,1445.42503519422,1.0005395521121
"B[4]",0.0922354063018994,0.00153782995024291,0.0557723517322331,-0.0191819571463041,0.0552974216892737,0.0931378327525564,0.129151958001874,0.199265185037804,1315.28929541214,0.998970481000196
"b0",-0.0191472091997068,0.0897775221125195,0.90845266344993,-1.72401536309371,-0.673116498440392,-0.0345389000420291,0.587320738583078,1.88086323908363,102.392789794535,1.03550323753441
"a[1]",0.104561994347698,0.0923510322099348,0.946169331388684,-1.85085248793893,-0.535323402368848,0.112853481126137,0.803495828362891,1.89642918369493,104.967348284574,1.03347572796526
"a[2]",0.40138461884884,0.093163655611463,0.935853605550148,-1.54234951608524,-0.210422448860196,0.426943304186647,1.08686539566705,2.19093438686049,100.907348179317,1.03516371814956
"a[3]",-1.5371485426056,0.0927962724912305,0.920091525804466,-3.44722102602878,-2.17831626560267,-1.51384029976283,-0.86249046393784,0.219400360536825,98.3107475737902,1.03672788749113
"a[4]",-1.14974439582337,0.0933597266854224,0.927712577674479,-3.04918143377279,-1.78345994759695,-1.12093771873748,-0.456828709072773,0.594627145827097,98.7433247548949,1.03808086267892
"a[5]",-1.4904298275683,0.0934316891036421,0.923767749590184,-3.40823440902141,-2.12238214282292,-1.45743199089098,-0.815430523464987,0.257505508906589,97.7545974667709,1.03865008892128
"a[6]",-1.40540292969186,0.0928785061708855,0.924229613432793,-3.33693499511621,-2.03443449482843,-1.37042120587764,-0.711728026274116,0.367556380360691,99.0214578547624,1.03700111350519
"a[7]",-1.90305191709891,0.0934519383866887,0.926421996682729,-3.82830737475278,-2.5520992145291,-1.87443035458825,-1.22289111543222,-0.167713915682144,98.2745555928132,1.03778349360391
"a[8]",-1.64154340733973,0.0927607570534756,0.918253624992841,-3.58817882713418,-2.28035717207955,-1.60938781999909,-0.957463888242563,0.10187809623095,97.9933792064269,1.03770264045885
"a[9]",-1.67792386018649,0.0930644917490693,0.923174419776686,-3.58956365777194,-2.30778531166236,-1.65275448198764,-0.996631549133138,0.0651627336118424,98.4009983002374,1.03744864791926
"a[10]",-1.49328010292071,0.0917633835448772,0.916739305599892,-3.40588557690921,-2.11510992998753,-1.46122063501674,-0.814447142982181,0.254051326221997,99.8051305846502,1.03648606663671
"a[11]",-1.57216230928009,0.0937487490657333,0.923519116101848,-3.50004287674858,-2.19545401314523,-1.55096805814042,-0.876562486514817,0.233751018805139,97.0422407313897,1.03807306982214
"a[12]",-1.42334733713251,0.0924313240285158,0.918856514711188,-3.35040445704321,-2.06158830524565,-1.3982968496982,-0.739949841230953,0.289719288786223,98.8227760196226,1.03772848141615
"a[13]",-1.49531784123927,0.0930036919284986,0.923737045900961,-3.4250950741832,-2.13000165952197,-1.46793974031258,-0.805049987738701,0.268182268571469,98.6498307220047,1.03670298140917
"a[14]",-1.26469664005736,0.0933376403337151,0.923004518401032,-3.18743311120586,-1.90616028610231,-1.23076161037032,-0.583953248226067,0.542864637819565,97.7899039315592,1.03725255396032
"a[15]",-0.283327304782721,0.0936605464788529,0.926740164058529,-2.21167999617952,-0.924479783417683,-0.261589876076191,0.402830221620441,1.47906445422313,97.9044869357776,1.03784883761958
"a[16]",-1.64323358702275,0.092393924611125,0.917651121953026,-3.58649412829712,-2.27802424203826,-1.61850864958293,-0.974166503125778,0.11269383782626,98.6434765272113,1.03651382393289
"a[17]",-0.240170479303763,0.0933114241464178,0.931814506805976,-2.15424325621321,-0.88001983356321,-0.208132068541224,0.443199799039183,1.53445690390374,99.7216140531563,1.03579772927505
"a[18]",2.15639279334137,0.0932568279577424,0.926541549137469,0.242819981108671,1.5242892132363,2.18309575084086,2.8580019979621,3.90514105576337,98.7116747002571,1.03796680539196
"a[19]",-0.0633595370748968,0.0927885162203899,0.940415518134982,-1.97785684013617,-0.710969787589959,-0.0465887053218381,0.631324830080954,1.74281627904878,102.719078334868,1.03383872868494
"a[20]",-0.712628077441622,0.0938004760566983,0.929344335188733,-2.67089775666495,-1.35794103338934,-0.695945374365837,-0.0234229582839152,1.04382055753037,98.1619612855776,1.03762296145522
"a[21]",0.767490719549249,0.0934392673352019,0.930469559681505,-1.14556983349329,0.132225291047234,0.792471339366987,1.45889093126337,2.52034130443818,99.1620486660116,1.03649663409962
"a[22]",-0.478093022618633,0.0933868211381509,0.929999213733027,-2.37614751255892,-1.11273994054241,-0.442395850618911,0.204170488594161,1.23479295743552,99.1731203587803,1.03737354255221
"a[23]",-0.0828178067923376,0.0937161744200389,0.931518841869972,-1.9716054305635,-0.722614095903522,-0.0448266302225126,0.601634371861957,1.68002472989973,98.7993719012352,1.03664940241642
"a[24]",-1.95522481543278,0.0928831773576127,0.927375682563338,-3.83969447819614,-2.58117249765034,-1.931281835264,-1.28236424263372,-0.211515326097387,99.6867140579245,1.03830133158447
"a[25]",0.38706124108969,0.0934935788916945,0.927751765072387,-1.56742440533478,-0.249346570173373,0.391185242448128,1.08768893395495,2.10802871261584,98.4691092164368,1.03743971302015
"a[26]",-1.23221167499591,0.0936849115807031,0.927776938283215,-3.12700804786096,-1.8672586131494,-1.19672755862919,-0.532863075724609,0.51960721822533,98.0726349223382,1.03773785347063
"a[27]",-0.0323685280078088,0.0936985781132079,0.926971136627149,-1.94801233429632,-0.675077029669663,-0.00125941900425815,0.659720830843093,1.70007665638102,97.8737936701783,1.0383541819236
"a[28]",-1.4757883494048,0.0911376432166744,0.943813746090029,-3.33430009337575,-2.11078203024462,-1.42134391704881,-0.830955071413622,0.325693372568958,107.244989040444,1.03374025151446
"a[29]",-0.0368489418783187,0.092455944038611,0.925077933377263,-2.00469651246273,-0.660248699975912,-0.0096355348453212,0.634224807721354,1.684831373938,100.112191461998,1.03481572164231
"a[30]",-1.60717697205304,0.0927326450811377,0.918883415314306,-3.55739499685167,-2.24505627311804,-1.56872390463385,-0.928079067804715,0.140496965907546,98.1873481969336,1.03848625102186
"a[31]",1.81449436626897,0.0932806795614147,0.930898935435419,-0.0849270172127491,1.18490146178124,1.8520976378065,2.52022758105924,3.5758465191349,99.5913603708176,1.03643234480347
"a[32]",0.861184298477902,0.0930623997945583,0.930097954154237,-1.05462141765462,0.235254965842072,0.881101580507573,1.55238771923491,2.62437625360172,99.8869801086247,1.03600159493567
"a[33]",-1.85032049940392,0.092008007560899,0.920310414314673,-3.79142639696378,-2.47588941877907,-1.81479782061968,-1.16033888959383,-0.159838603594124,100.050075541036,1.03730856512301
"a[34]",-1.64448579653471,0.0933768171125957,0.935707374020798,-3.56854437392187,-2.29485625125354,-1.61731562150848,-0.965172786049255,0.0828387944128594,100.415781255886,1.03661162207843
