"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"B[1]",0.26970197169067,0.0030561496218715,0.114913952380439,0.037029390084613,0.194723932063357,0.272097229528795,0.343898805627153,0.494093149648187,1413.82709180927,0.999269587860605
"B[2]",0.168536828318257,0.000553872148889736,0.0200100296373947,0.129606653584999,0.154898393861815,0.168238377189234,0.182713418510601,0.207024148044388,1305.19802760867,1.00066241946325
"B[3]",0.00679124718282709,2.67021543244244e-05,0.00117035499017957,0.00446220235319168,0.00595248030437246,0.00681571149653456,0.00761169703310086,0.0089967063424019,1921.06747568959,0.999132282162223
"B[4]",0.0668979269024774,0.00173502631560819,0.055524577898476,-0.0442236847278295,0.029228290831843,0.0696140996918243,0.105559265292145,0.17543572401625,1024.13780723586,1.00007795543286
"b0",0.192025194797819,0.0960630176588872,1.00930263140157,-1.87583835262674,-0.468994576985701,0.110018815953852,0.90125882842537,2.27153305736098,110.390159475086,1.00311168125875
"a[1]",0.216997259734011,0.100315089160946,1.05344358042931,-1.97850727017384,-0.518182233762046,0.304512003025195,0.919116020459114,2.23225114531024,110.278292962869,1.00374027975333
"a[2]",0.41613447515839,0.100986683551533,1.04703182857287,-1.79531641776794,-0.315762595005091,0.515043968187017,1.11766034001288,2.51990138028973,107.495812802457,1.00415796377065
"a[3]",-1.79622340577545,0.0989501720406671,1.02523898456662,-3.97207634213271,-2.54035513871206,-1.68009266827096,-1.10447192896397,0.293851661713776,107.353724508152,1.00358554884006
"a[4]",-1.25326361903809,0.100506950778205,1.03820234608261,-3.43006749801064,-1.97591165672769,-1.1396603756335,-0.54526476434607,0.808389982123338,106.701817525519,1.00406877993005
"a[5]",-1.88287219415175,0.0993090416120204,1.03438315416228,-4.03402097510328,-2.64646595358209,-1.79368222124342,-1.15960340147807,0.172098296995756,108.488897724315,1.00387759262208
"a[6]",-1.68900127221206,0.0992323021124282,1.03041979912351,-3.87680550697526,-2.41763757350485,-1.57490357322829,-0.990213798229401,0.381145954435773,107.825692555065,1.00386782108981
"a[7]",-2.20778280394933,0.099872640439595,1.03173430773575,-4.34254503287481,-2.95365677837459,-2.09800571639424,-1.50334407381212,-0.167824316356667,106.719229355172,1.0040689169199
"a[8]",-1.90335388003518,0.0993000006885232,1.02633512889416,-4.04227418865343,-2.64503315297485,-1.78485506006867,-1.21095849827238,0.129438236287337,106.826717758917,1.00384683176866
"a[9]",-1.97559070436732,0.0995598605830944,1.02769811940747,-4.16213599168583,-2.70794878640313,-1.85820857447895,-1.26415964508936,0.0274338503345911,106.552235076965,1.00376540482686
"a[10]",-1.73290783220852,0.0988280801719898,1.02244801030079,-3.90446563182842,-2.48425504150909,-1.63929057442463,-1.02531391255348,0.347929264587715,107.033998675735,1.00363442139015
"a[11]",-1.96339793528553,0.0994763007121527,1.03164207856128,-4.13895705286606,-2.68698308071367,-1.84323370090456,-1.25802656912784,-0.00369027190826684,107.552087120761,1.00384774833373
"a[12]",-1.71709754502898,0.0991071450288228,1.02469272257856,-3.86605592172165,-2.43596801736702,-1.60907938230843,-1.0412331075546,0.316728684919494,106.899918081531,1.00396275083226
"a[13]",-1.85066739631736,0.0995596717101439,1.03059256519131,-4.00386264113492,-2.595060678464,-1.7343693059385,-1.14885214464773,0.145321597536755,107.15368190077,1.00376443682719
"a[14]",-1.56717090853128,0.0993135660801591,1.03044597445255,-3.7264733243075,-2.30748793347015,-1.43643933436724,-0.848741149291506,0.45355606317057,107.654775819846,1.00369906754065
"a[15]",-0.503988493572633,0.0994405915190602,1.02980040670738,-2.6583265589231,-1.22416904541343,-0.398895230212951,0.194371539362121,1.48769812987531,107.245411505394,1.00391415504009
"a[16]",-1.92286963003938,0.0988727820658873,1.0236751171739,-4.03397028250381,-2.64943965398896,-1.80089531095169,-1.22401562790844,0.06597616337703,107.194075952401,1.00379339793172
"a[17]",-0.389724428232383,0.101300923095707,1.04509678043382,-2.62110315035366,-1.12742995198773,-0.273090456062057,0.321002367828711,1.58883644985492,106.435428756349,1.00393537016528
"a[18]",1.93904495394819,0.101764349559018,1.04598166356363,-0.28546236653099,1.21246497788701,2.0532611729078,2.64750351755965,3.95574321257613,105.646915149555,1.00417745375157
"a[19]",0.0798490727672002,0.0996335337884802,1.04376379869554,-2.1087954837822,-0.645685592485673,0.168621302299476,0.761799637703892,2.04812018938119,109.747185576103,1.00398988289974
"a[20]",-1.00971867580032,0.0993594471394964,1.03101246908716,-3.18103045477169,-1.74900912381727,-0.894460967866822,-0.327993959515103,1.0001245606066,107.673666709221,1.0040180242076
"a[21]",0.665881997068755,0.101318808214268,1.04429304388811,-1.53356051372178,-0.0559465524040267,0.778763606029602,1.38722139249635,2.73991503395186,106.234266827627,1.00413330869282
"a[22]",-0.713861193090495,0.101422604286915,1.04625385858117,-2.9325371700344,-1.45146924063645,-0.629625777885642,0.00338879659901041,1.31801360281046,106.415436158695,1.00411386592244
"a[23]",-0.219063421602617,0.101584961619795,1.04486117971902,-2.41546973638407,-0.95044920778273,-0.109749080620966,0.494954068991219,1.84803567806026,105.793344300156,1.00415258891663
"a[24]",-2.1575117314838,0.101402851485611,1.04690259736564,-4.31704277792258,-2.88702106508834,-2.05087437088555,-1.45091944118027,-0.0692732430008687,106.58895863285,1.00329109884876
"a[25]",0.0763402437920335,0.0998712504642116,1.03357025398343,-2.06669286152328,-0.658245381992831,0.190166707836004,0.782991710111224,2.02330298318078,107.102357029314,1.00409293244657
"a[26]",-1.38956707873628,0.100702308783291,1.03866197791038,-3.59155837133512,-2.12125419650784,-1.28436531781513,-0.67538545725719,0.648184455052222,106.382357969703,1.00420384448186
"a[27]",-0.290923271804301,0.0998855568769318,1.03264483768836,-2.47034815817225,-1.03889250608199,-0.1804371091224,0.421556772447081,1.68375962604321,106.880029785271,1.00413006673322
"a[28]",-0.262851727634218,0.099482646972534,1.02932439179486,-2.44274217222932,-0.969935882209031,-0.166026240987403,0.426943828200048,1.78765822140589,107.055716949062,1.00351359149194
"a[29]",-1.99731156107444,0.0993729730511017,1.02865870786383,-4.12519017049565,-2.74048546704877,-1.89798005124523,-1.29576647094781,0.0307998628831814,107.153422524291,1.00367993144739
"a[30]",1.63966140142146,0.101279936717511,1.04549942597847,-0.598628078950987,0.900883078601407,1.74161686505295,2.36947502092924,3.68004844566156,106.561605416011,1.00414313147887
"a[31]",0.730678798982754,0.101612053612793,1.04600000021812,-1.51469391140361,-0.0109153900749949,0.839263904561827,1.4356300702659,2.74552905525029,105.967554497357,1.00424919655135
"a[32]",-2.06774851787687,0.0982665444917282,1.02086468371286,-4.18958919342139,-2.81041513361376,-1.95627963649725,-1.35921692023128,-0.0255264880376415,107.925728975835,1.00350907341923
"a[33]",-1.89923004797685,0.0985667487471875,1.03165072669123,-4.04588330437597,-2.63355971742465,-1.80711944282842,-1.20257218471291,0.0771327038908012,109.548015339228,1.00441518201733
"a[34]",-1.88083513219093,0.0990657814482562,1.02401719755487,-4.02163955530596,-2.60732105967298,-1.76991831067709,-1.17464191634226,0.126368104112443,106.848187948423,1.00371763198701
"a[35]",-1.78961250100683,0.0997383113743689,1.03975412617069,-3.9308850228163,-2.53809942407182,-1.67244070351798,-1.08931263353029,0.199312520421653,108.676910285043,1.00326917587809
"a[36]",-2.1754960309469,0.101689483640499,1.06652369694806,-4.35852083410218,-2.8995458379948,-2.07906596629828,-1.44085425268039,-0.118859030230191,109.999050070347,1.00323042813974
"a[37]",-0.817597278504327,0.0986189661711438,1.02129386324469,-2.93064037580981,-1.54020329449378,-0.71547085259055,-0.12894517222125,1.22409614931873,107.24586432791,1.00391328576925
"a[38]",-1.09674905023523,0.100586395061984,1.03829602692366,-3.30206059833432,-1.8413136054587,-0.985905124916776,-0.390771733447483,0.931599184081833,106.552562119628,1.00405590775179
